 80	   1590	995.00000	 0.000000	1.000000	0	4927381	 7.8855	 44.444	 995.0	1.00000	0.3333
 81	   1610	1005.00000	 0.000000	1.000000	0	5459021	 7.8238	 44.444	1005.0	1.00000	0.3333
 82	   1630	1015.00000	 0.000000	1.000000	0	6038409	 7.7631	 44.444	1015.0	1.00000	0.3333
 83	   1650	1025.00000	 0.000000	1.000000	0	6668918	 7.7033	 44.444	1025.0	1.00000	0.3333
 84	   1670	1035.00000	 0.000000	1.000000	0	7354087	 7.6444	 44.444	1035.0	1.00000	0.3333
 85	   1690	1045.00000	 0.000000	1.000000	0	8097626	 7.5864	 44.444	1045.0	1.00000	0.3333
 86	   1710	1055.00000	 0.000000	1.000000	0	8903419	 7.5293	 44.444	1055.0	1.00000	0.3333
 87	   1730	1065.00000	 0.000000	1.000000	0	9775525	 7.4730	 44.444	1065.0	1.00000	0.3333
 88	   1750	1075.00000	 0.000000	1.000000	0	10718187	 7.4176	 44.444	1075.0	1.00000	0.3333
 89	   1770	1085.00000	 0.000000	1.000000	0	11735830	 7.3630	 44.444	1085.0	1.00000	0.3333
 90	   1790	1095.00000	 0.000000	1.000000	0	12833067	 7.3091	 44.444	1095.0	1.00000	0.3333
